CharityAddress,CharityAreaOfBenefit,CharityAreaOfOperation,CharityId,CharityName,Complete,Created,DonationCount,DonationDetailCount,Donations,Link,MostRecentDonation,Raised,Target,Title
,,,1137947,"Southport Soup Kitchen",False,2019-12-13,20,20,"2020-09-02 20/2020-03-16 20/2020-03-13 20/2020-03-13 20/2020-03-13 10/2020-03-13 20/2020-03-13 20/2020-03-13 20/2020-03-13 20/2020-03-13 15/2020-03-04 10/2020-02-18 11/2020-02-18 10/2020-02-09 20/2020-02-08 20/2020-01-16 10/2019-12-14 20/2019-12-13 20/2019-12-13 20",https://www.justgiving.com/BenSharples26,2020-09-02,334,500,"Ben's page"
,,,1179298,"Newbury Soup Kitchen",False,2020-05-25,25,25,"2020-06-30 20/2020-06-10 10/2020-06-08 10/2020-06-05 10/2020-06-03 10/2020-06-03 10/2020-06-03 10/2020-06-03 10/2020-06-03 10/2020-06-03 10/2020-05-26 10/2020-05-25 10/2020-05-25 15/2020-05-25 10/2020-05-25 10/2020-05-25 10/2020-05-25 10/2020-05-25 10",https://www.justgiving.com/AGK20102014,2020-06-30,265,100,"Anna's Alexandra and Gabriella sleep on the floor"
,,,287602,"Peterborough Soup Kitchen",False,2020-05-06,84,84,"2020-05-28 2056/2020-05-26 10/2020-05-23 20/2020-05-20 20/2020-05-20 20/2020-05-19 10/2020-05-19 10/2020-05-18 30/2020-05-18 20/2020-05-18 10/2020-05-18 10/2020-05-18 3/2020-05-17 26/2020-05-17 20/2020-05-17 10/2020-05-17 10/2020-05-17 5/2020-05-17 10/2020-05-17 10/2020-05-16 10/2020-05-16 20/2020-05-16 10/2020-05-16 40/2020-05-16 30/2020-05-16 20/2020-05-16 20/2020-05-16 50/2020-05-16 20/2020-05-16 18/2020-05-16 10/2020-05-16 5/2020-05-16 10/2020-05-16 40/2020-05-16 20/2020-05-15 10/2020-05-15 5/2020-05-14 20/2020-05-14 30/2020-05-13 50/2020-05-13 20/2020-05-12 10/2020-05-12 20/2020-05-12 20/2020-05-12 30/2020-05-12 10/2020-05-12 10/2020-05-12 5/2020-05-11 5/2020-05-11 10/2020-05-11 20/2020-05-11 10/2020-05-11 25/2020-05-11 20/2020-05-11 30/2020-05-11 10/2020-05-11 10/2020-05-11 20/2020-05-11 20/2020-05-11 20/2020-05-11 10/2020-05-11 10/2020-05-11 10/2020-05-11 10/2020-05-11 10/2020-05-11 10/2020-05-11 30/2020-05-11 5/2020-05-11 10/2020-05-11 5/2020-05-10 10/2020-05-08 20/2020-05-08 7/2020-05-07 5/2020-05-07 20/2020-05-07 5",https://www.justgiving.com/Adam-Smith204,2020-05-28,3386,1000,"The BGL Blues climb Everest (from home)"
,,,287602,"Peterborough Soup Kitchen",True,2018-06-27,10,10,"2018-07-27 5/2018-07-21 10/2018-07-19 5/2018-07-01 5/2018-06-27 5/2018-06-27 5/2018-06-27 10/2018-06-27 10/2018-06-27 20/2018-06-27 5",https://www.justgiving.com/sal100paday,2018-07-27,80,150,"Sallie-anne's I shall live on 1 quid a day for 2 weeks."
,,,287602,"Peterborough Soup Kitchen",False,2019-03-01,26,26,"2019-03-31 27/2019-03-29 5/2019-03-26 10/2019-03-26 5/2019-03-26 10/2019-03-26 10/2019-03-26 5/2019-03-26 10/2019-03-25 140/2019-03-25 10/2019-03-25 10/2019-03-24 50/2019-03-24 4/2019-03-24 5/2019-03-24 5/2019-03-21 10/2019-03-13 10/2019-03-07 10/2019-03-07 10/2019-03-06 25/2019-03-01 10/2019-03-01 5/2019-03-01 5",https://www.justgiving.com/Claire-Mcarthur5,2019-03-31,431,100,"Ruby Skyes fundraiser for homeless"
,,,287602,"Peterborough Soup Kitchen",False,2016-01-14,17,0,,https://www.justgiving.com/Greenwoods-Solicitors-LLP-PSK2016,,29,0,"Greenwoods Solicitors' Fundraising during 2016"
,,,1179298,"Newbury Soup Kitchen",True,2020-04-15,0,0,,https://www.justgiving.com/Lynne-Buckland,,0,1350,"Lynne's Lynne B's Head Shave"
,,,1179298,"Newbury Soup Kitchen",False,2020-05-23,23,23,"2020-07-01 40/2020-06-15 20/2020-06-13 25/2020-06-08 52/2020-06-08 30/2020-06-07 25/2020-06-06 30/2020-06-06 30/2020-06-06 10/2020-06-06 50/2020-06-06 65/2020-06-05 20/2020-06-03 50/2020-06-03 75/2020-06-03 26/2020-05-30 10/2020-05-25 50/2020-05-25 30/2020-05-25 10/2020-05-25 20/2020-05-25 10/2020-05-24 10",https://www.justgiving.com/Archie-Thomas26,2020-07-01,740,260,"2.6 challenge"
,,,"1107328 and SC039857","CLIC Sargent",False,2020-02-24,1,1,"2020-02-25 59",https://www.justgiving.com/Elizabeth-Nelson10,2020-02-25,134,1000,"Elizabeth's CLIC Sargent 2020"
,,,1158532,"INTOUCH FOUNDATION",False,2017-01-25,21,0,,https://www.justgiving.com/Jessica-Robson2,,301,200,"Jessica's A Night on the Acre - Organised Sleep-out event"
,,,1144669,"LifeHouse Food & Soup Kitchen",False,2020-06-18,3,3,"2020-07-28 20/2020-07-27 10/2020-07-27 20",https://www.justgiving.com/newdiningroom,2020-07-28,150,4500,"RAISING FUNDS FOR DINING HALL REFURBISHMENT & EQUIPMENT"
,,,1144669,"LifeHouse Food & Soup Kitchen",False,2020-04-14,42,42,"2020-06-22 10/2020-06-22 10/2020-06-19 30/2020-06-19 30/2020-05-07 50/2020-04-29 10/2020-04-29 20/2020-04-29 30/2020-04-29 50/2020-04-29 10/2020-04-29 20/2020-04-29 20/2020-04-29 20/2020-04-22 30/2020-04-21 10/2020-04-21 50/2020-04-21 10/2020-04-21 50/2020-04-21 10/2020-04-21 20/2020-04-21 20/2020-04-21 10/2020-04-21 20/2020-04-21 20/2020-04-21 10/2020-04-21 25/2020-04-21 10/2020-04-21 10/2020-04-21 10/2020-04-21 10/2020-04-21 5/2020-04-21 20/2020-04-21 25/2020-04-21 10/2020-04-21 20",https://www.justgiving.com/Pall-LifeHouse,2020-06-26,854,500,"Pall Harbourgate Appeal for the LifeHouse Kitchen"
,,,1144669,"LifeHouse Food & Soup Kitchen",False,2020-06-03,59,59,"2020-08-11 20/2020-08-05 20/2020-08-01 10/2020-07-31 10/2020-07-31 10/2020-07-31 10/2020-07-30 50/2020-07-30 10/2020-07-30 10/2020-07-30 20/2020-07-30 10/2020-07-26 20/2020-07-26 10/2020-07-26 10/2020-07-26 10/2020-07-26 10/2020-07-26 10/2020-07-25 20/2020-07-25 20/2020-07-25 10/2020-07-24 30/2020-07-24 10/2020-07-23 10/2020-07-23 10/2020-07-23 30/2020-07-23 10/2020-07-23 10/2020-07-23 10/2020-07-22 10/2020-07-20 50/2020-07-20 10/2020-07-19 15/2020-07-19 30/2020-07-18 20/2020-07-18 20/2020-07-14 30/2020-07-05 30/2020-07-02 50/2020-07-01 20/2020-07-01 20/2020-06-30 30/2020-06-30 10/2020-06-30 50/2020-06-26 20/2020-06-26 30/2020-06-24 50/2020-06-24 20/2020-06-24 20/2020-06-23 20/2020-06-23 10/2020-06-16 50/2020-06-11 15/2020-06-09 20/2020-06-09 10/2020-06-08 30",https://www.justgiving.com/Gleeds-Challenge,2020-08-11,1149,1000,"Gleeds 2020 Challenge"
,,,1144669,"LifeHouse Food & Soup Kitchen",True,2020-03-01,4,4,"2020-03-02 20/2020-03-02 20/2020-03-01 10/2020-03-01 10",https://www.justgiving.com/Jason-Watson7,2020-03-02,60,500,"Jason's page"
,,,1144669,"LifeHouse Food & Soup Kitchen",True,2019-03-05,1,1,"2019-04-15 319",https://www.justgiving.com/Snowsportsmouth,2019-04-15,319,500,"Snowsportsmouth Charity Karaoke Takeover!"
